b0100019526;Радиатор биметалл M Series 300 10 секций 1,350кВт Ogint;17;Отопительное оборудование;Радиаторы;Ogint;S;D0;4 443,13;6 608,51;0502-00076;@;0
b0100019535;Электроды ОК-46 3мм 5,3 кг ESAB;24;Инструмент и сварочное оборудование;Сварочное оборудование;ESAB;S;D1;556,33;826;1202-00076;@;0
b0100019539;Тройник PP-R комбинированн Дн32х1/2" НР ПК Контур 011511032110;17;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;58,98;105,7;0105-01174;@;0
b0100035805;Радиатор биметалл Ultra 500 4 секции 0,708кВт Ogint 017-3691;26;Отопительное оборудование;Радиаторы;Ogint;S;D0;1 161,24;2 353,1;0502-00083;&;0
b0100035806;Радиатор биметалл Ultra 500 5 секций 0,885кВт Ogint 017-3692;103;Отопительное оборудование;Радиаторы;Ogint;S;P2;1 451,55;2 941,37;0502-00084;@;0
b0100035807;Радиатор биметалл Ultra 500 6 секций 1,062кВт Ogint 017-3693;49;Отопительное оборудование;Радиаторы;Ogint;S;P2;1 741,86;3 529,65;0502-00085;@;0
b0100035808;Радиатор биметалл Ultra 500 7 секций 1,239кВт Ogint 017-3694;12;Отопительное оборудование;Радиаторы;Ogint;S;P2;2 032,17;4 117,92;0502-00086;@;0
b0100035809;Радиатор биметалл Ultra 500 8 секций 1,416кВт Ogint 017-3695;8;Отопительное оборудование;Радиаторы;Ogint;S;D0;2 322,48;4 706,2;0502-00087;@;0
b0100035811;Радиатор биметалл Ultra 500 10 секций 1,770кВт Ogint 017-3697;23;Отопительное оборудование;Радиаторы;Ogint;S;D0;2 903,1;5 882,75;0502-00089;@;0
b0100035812;Радиатор биметалл Ultra 500 12 секций 2,124кВт Ogint 017-3698;24;Отопительное оборудование;Радиаторы;Ogint;S;D0;3 483,73;7 059,3;0502-00090;@;0
b0100035847;Счётчик х/в имп MTKI-N Ду50 40C L=300мм резьба в комплекте 15м3/ч Zenner;1;Приборы учета и КИП;Счетчики воды;Zenner;Z;NL;7 184,73;9 714;0704-00271;&;0
b0100035974;Труба PP-R арм алюминием белый Дн20х3,4 Ру25 80C L=4м STC 4214;12;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;STC;Q;NL;55,85;62;0105-00342;&;0
b0100036004;Тройник PP-R переходн Дн32х32х25;3;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;_;Z;NL;8,08;11;0105-01282;&;0
b0100036261;Муфта НПВХ ремонтн Дн110 Хемкор;10;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;46,69;68;0202-00283;&;0
b0100036262;Муфта НПВХ ремонтн Дн160 Хемкор;15;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;112,5;160;0202-00284;&;0
b0100036264;Отвод НПВХ Дн110х45° Хемкор;98;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;49,77;73;0202-00286;@;0
b0100036265;Отвод НПВХ Дн110х87° Хемкор;36;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;56,98;84;0202-00287;@;0
b0100036268;Отвод НПВХ Дн160х45° Хемкор;16;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;128,67;182;0202-00288;@;0
b0100036271;Тройник НПВХ Дн110х110х45° Хемкор;42;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;96,9;137;0202-00291;@;0
b0100036272;Тройник НПВХ Дн160х110х45° Хемкор;26;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;P2;186,97;275;0202-00292;@;0
b0100036274;Тройник НПВХ Дн110х110х87° Хемкор;20;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;87;123;0202-00294;@;0
b0100036278;Тройник НПВХ Дн160х160х87° Хемкор;5;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;S;D0;227,03;321;0202-00296;&;0
b0100036540;Конвектор Универсал КНУ Авто КСК-20 0,655кВт однотрубное конц з/у стакан тип У3 Новокузнецк;1;Отопительное оборудование;Конвекторы;Новокузнецк;Z;NL;1 891,32;2 105;0501-02273;&;0
b0100036562;Держатель для туалетной бумаги хром CrMix 542-021;4;Сантехника;Мебель и аксессуары для ванной комнаты;CrMix;Z;NL;107,29;145;;&;0
b0100036830;Кронштейн для алюм/биметалл/рад  штырьевой Сабля Ogint;237;Отопительное оборудование;Радиаторы;Ogint;S;P2;21,81;36,35;0502-00629;&;0
b0100036831;Кронштейн для алюм/биметалл/рад   к полу Ogint;14;Отопительное оборудование;Радиаторы;Ogint;S;P2;319,92;538,7;0502-00082;&;0
b0100036860;Труба PP-R арм стекловолокном белый Дн32х5,4 Ру25 80C L=2м STC 4223;12;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;STC;Q;D0;119,64;220,11;0105-00507;&;0
b0100037049;Клапан регулирующий VRB3 Ду15 Ру16 НР/НР Kvs=1,6 Danfoss 065Z0153;1;Регулирующая и предохр арматура и автоматика;Клапаны регулирующие;Danfoss;Z;NL;19 119,62;29 477,77;;@;0
b0100037053;Кран PP-R шаровой белый Дн40 STC 007-5167;2;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;STC;Q;NL;645,12;1 004,69;;&;0
b0100037273;Водонагреватель эл накопительный 80л настенный 2,100кВт сталь эмалированная STEATITE N3 Slim line ATLANTIC 851157;1;Котлы и водонагреватели;Водонагреватели;ATLANTIC;S;P2;6 272;9 800;;&;0
b0100037275;Водонагреватель эл накопительный 80л настенный 1,5кВт сталь эмалированная OPROP ATLANTIC 851178;1;Котлы и водонагреватели;Водонагреватели;ATLANTIC;S;P2;5 100;7 500;;&;0
b0100037276;Водонагреватель эл накопительный 100л настенный 1,5кВт сталь эмалированная OPROP ATLANTIC 861206;5;Котлы и водонагреватели;Водонагреватели;ATLANTIC;S;D0;5 712;8 400;;&;0
b0100037281;Водонагреватель эл накопительный 15л под мойку 2,0кВт сталь эмалированная OPRO SB ATLANTIC 821182;2;Котлы и водонагреватели;Водонагреватели;ATLANTIC;S;P2;3 570;5 250;;&;0
