b0100026689;Насос повышения давления PB H089 EA Wilo 3012069;2;Насосное оборудование;Насосы и насосные установки;Wilo;Z;NL;3 739,54;4 001;;@;0;2
b0100026690;Регулятор давления РД-15 Ду15 Бетар;2;Регулирующая и предохр арматура и автоматика;Регуляторы давления и температуры;Бетар;Z;D0;331,65;365;0402-00233;&;0;8
b0100026778;Термометр биметаллический БТ30.010 накладной Дк63 кл.т.2,5 G1/2" 120C Росма;0;Приборы учета и КИП;Термометры, манометры;Росма;Z;D0;194;280;0701-00265;&;0;6
b0100026780;Соединение PP-R муфт разъемн Дн40;37;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;_;Z;NL;63,13;68;0105-01192;&;0;6
b0100026795;Крышка(дно) PP для колодца Дн425мм Wavin 213610055;3;Водоотведение;Трапы, колодцы, воронки;Wavin;Z;NL;1 802;1 928;0204-00121;&;0;8
b9300044465;Умывальник 610х450 Урал-3 белый 1 отверстие 1с (ТУ52) с пьедесталом ЗКИ;6;Сантехника;Умывальники;ЗКИ;Z;D0;972,78;1 265;0903-00463;&;0;6
b9300044466;Умывальник 610х450 Урал-3 белый 1 отверстие 2с (ТУ53) с пьедесталом ЗКИ;17;Сантехника;Умывальники;ЗКИ;Z;D0;894,74;1 163;0903-00464;&;0;6
b9300044468;Умывальник 59х45см Волна белый б/отверстия 2с (ТУ53) с пьедесталом ЗКИ;3;Сантехника;Умывальники;ЗКИ;Z;NL;895,34;958;0903-00465;&;0;6
b9300044495;Установка насосная COR-2 HELIX V 1003/Skw-EB-R Wilo 2799608;0;Насосное оборудование;Насосы и насосные установки;Wilo;Z;D0;222 566,17;428 011,86;0801-01792;@;0;1
b9300044504;Фильтр сетчатый сталь нерж IS31.04.0,60 Ду15 Ру40 фл 200C АДЛ 367740;-1;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;АДЛ;Z;D0;8 945;11 629;;&;0;6
b9300044543;Радиатор сталь 33CV 300х400 Purmo 2333030040;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;3 884,45;7 113,81;;@;0;1
b9300044554;Лейка для душа 2 режима Brisa Serra;0;Сантехника;Смесители и краны для сан.узлов;Serra;Z;D0;118,66;160;0909-00243;&;0;6
b9300044555;Лейка для душа 4 режима Fresco Serra;0;Сантехника;Смесители и краны для сан.узлов;Serra;Z;D0;133,97;181;0909-00244;&;0;6
b9300044556;Унитаз-компакт Алькор белый ниж/подвод сиденье дюропласт косой выпуск 2 режима Сантек 1.WH30.2.140;0;Сантехника;Унитазы;Сантек;S;D2;2 474,63;3 217;0902-00750;0;0;0
b9300044558;Насос циркуляционный WCP 32-60G с гайками Wester;1;Насосное оборудование;Насосы и насосные установки;Wester;Z;D0;2 139,1;3 022;0801-01798;&;0;6
b9300044559;Насос циркуляционный WCP 25-80G с гайками Wester;0;Насосное оборудование;Насосы и насосные установки;Wester;Z;D0;4 117,29;5 979;0801-01796;&;0;6
b9300044605;Муфта НПВХ Дн110 нап Хемкор;0;Водоотведение;Трубы для наружного водоотведения и соед части;Хемкор;Z;D0;400,37;520;;@;0;1
b9300044618;Кран шаровой сталь JIP-FF Standart Ду32 Ру16 фл 150C Danfoss 065N9623;0;Запорная арматура;Краны;Danfoss;Z;D0;1 714;3 427,46;0301-02412;@;0;1
b9300044620;Кран шаровой сталь JIP-FF Standart Ду25 Ру16 фл 150C Danfoss 065N9622;23;Запорная арматура;Краны;Danfoss;Z;NL;1 637,47;1 804,45;0301-02411;@;0;1
b9300044621;Кран шаровой сталь JIP-FF Standart Ду20 Ру16 фл 150C Danfoss 065N9621;9;Запорная арматура;Краны;Danfoss;Z;NL;1 592,12;1 754,15;0301-02410;@;0;1
b9300044623;Кран шаровой сталь JIP-WW Standart Ду15 Ру16 п/привар 150C Danfoss 065N9600;2;Запорная арматура;Краны;Danfoss;Z;D0;804,35;1 608,71;0301-02405;@;0;1
b9300044713;Крестовина PP-H одноплоск Дн110х110х110х90° бесшумн Политэк;10;Водоотведение;Трубы для внутреннего водоотведения и соед части;Политэк;Z;D0;165,5;254,76;;&;0;6
b9300044714;Тепловычислитель ТСРВ-026М   Взлет;0;Приборы учета и КИП;Теплосчетчики;Взлет;Z;D0;15 587,22;20 263;;&;0;6
b9300044718;Кабель №15 к прибору через RS232    для вычислит.АССВ-030;0;Приборы учета и КИП;Теплосчетчики;_;Z;D0;303;394;;&;0;6
b9300044720;Програмное обеспечение д/диспетчиризации СП  Взлет;0;Приборы учета и КИП;Комплектующие для КИП;Взлет;Z;D0;2 600;3 380;;&;0;6
b9300044731;Переход сталь Дн133х5,0-114х4,0 ГОСТ 17378-2001 ПЗКТ;0;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;Z;D0;216,7;282;;&;0;6
b9300044738;Радиатор сталь трубчатый РС-2-500 13 секций 1/2" КЗТО;0;Отопительное оборудование;Радиаторы;КЗТО;Z;D0;3 425,63;4 453;;&;0;6
b9300044739;Комплект  РС (пробка глухая 1/2"=1шт, кран Маевского 1/2"=1шт) КЗТО;10;Отопительное оборудование;Радиаторы;КЗТО;Z;D0;122,2;159;;&;0;6
b9300044783;Установка насосная Hydro MPC-E 3 CRE 15-5 Grundfos 98439437;0;Насосное оборудование;Насосы и насосные установки;Grundfos;Z;D0;977 515,28;1 329 735,05;;@;0;1
b9300044784;Установка пожаротушения Hydro MX 1/1 CR 45-2-2 Grundfos 98592522;0;Насосное оборудование;Насосы и насосные установки;Grundfos;Z;D0;972 727,4;1 323 222,06;;@;0;1
b9300044793;Решётка  22-900  верхн Purmo TC32090/TC320901;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;48,85;89,01;;@;0;1
b0100000799;Кронштейн для чуг/рад  К6.7.20 кругл штырьевой с дюбелем Киров К6.10.20;1 640;Отопительное оборудование;Радиаторы;Киров;S;D0;15,53;25;0502-01117;@;0;0
b0100000804;Угольник латунь с ограничителем никель Ду3/4" ВР/НР General Fittings;23;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;General Fittings;S;D0;142,76;213;0111-01145;&;0;0
b0100000821;Лента ST 3ммх50ммх15м K-Flex;6;Изоляция и уплотнение;Изоляция и термоизоляция;K-Flex;S;P2;345,73;571,64;1001-00204;&;0;0
b9300040177;Кран  чугун газ 11ч3бк Ду32 Ру1 ВР/ВР;100;Запорная арматура;Краны;_;Z;NL;396,75;425;;&;0;6
b9300040178;Кран  чугун газ 11ч3бк Ду40 Ру1 ВР/ВР;71;Запорная арматура;Краны;_;Z;NL;448,49;480;;&;0;6
b9300040179;Кран  чугун газ 11ч3бк Ду50 Ру1 ВР/ВР;10;Запорная арматура;Краны;_;Z;NL;753,25;806;;&;0;6
b9300040234;Отвод медь 2-х растр 90° Дн10 пайка  Sanha;46;Трубопроводы и соединительные части;Труба медная и соединительные части;Sanha;Z;NL;19,4;21;;&;0;6
b9300040273;Радиатор сталь панельный ЛУ 20 500х900 HYGIENIC 1210Вт нижний прав/лев Лидея;0;Отопительное оборудование;Радиаторы;Лидея;Z;D0;2 406,44;4 167;;@;0;1
b9300040292;Полотенцесушитель сталь П-образный 500х400 1 1/4" под приварку оц;16;Сантехника;Полотенцесушители;_;Z;NL;518,01;554;;&;0;6
b9300040334;Полотенцесушитель сталь П-образный 500х500 1 1/4" с наружной резьбой черный;48;Сантехника;Полотенцесушители;_;Z;NL;597;639;;&;0;6
b9300040335;Клапан запорн никель  Ду20 ВР/ВР Valtec VT.052.N.05;0;Запорная арматура;Клапаны;Valtec;Z;D0;439,61;725;;@;0;1
b9300040340;Смеситель для умывальника/мойки медь ЦС-СМ 25 Мет Крест Подольск;0;Сантехника;Смесители и краны для сан.узлов;Подольск;Z;D0;814,06;1 058;;&;0;6
b9300040341;Смеситель для умывальника/мойки матэ ЦС-СМ 25 Мет Крест Подольск;0;Сантехника;Смесители и краны для сан.узлов;Подольск;Z;D0;814,06;1 058;;&;0;6
b9300040378;Цилиндр минеральная вата  40/108 кашированная фольгой ROCKWOOL;2;Изоляция и уплотнение;Изоляция и термоизоляция;ROCKWOOL;Z;NL;415,7;445;1001-00491;&;0;6
b9300040380;Арматура 3/8" для унитаза  1/реж гориз Alca Plast SA2000/1;1;Сантехника;Унитазы;Alca Plast;Z;NL;418,97;448;;&;0;6
b9300040404;Радиатор сталь 33С 500х1400 Purmo 1333050140;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;7 323,86;13 414,04;;@;0;1
b9300040439;Труба сталь 09Г2С бесшовн Дн57х3,5 ГОСТ 8732-78 Уралтрубосталь;8;Трубопроводы и соединительные части;Труба стальная и соединительные части;Уралтрубосталь;Z;NL;217;282;;&;0;6
b9300040542;Тройник PPSU Q&E переходн Дн32х25х20 Uponor 1008704;7;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;NL;498,7;622;;@;0;1
b9300040543;Тройник PPSU Q&E переходн  Uponor 1008713;10;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;NL;930,51;1 159;;@;0;1
b9300040544;Тройник PPSU Q&E переходн Дн40х25х32 Uponor 1008708;5;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;Z;NL;930,51;1 159;;@;0;1
b9300040555;Расходомер ПРЭМ-D эл/магн с блоком питания б/комплекта  Ду80 фл Теплоком;1;Приборы учета и КИП;Теплосчетчики;Теплоком;Z;NL;20 208,2;21 623;;&;0;6
b9300040559;Муфта PP-R переходн Дн40х32 нар/внутр;15;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;_;Z;NL;6,35;8;;&;0;6
b9300040774;Отвод ПЭ100 эл/св SDR11 Дн110х45°;0;Трубопроводы и соединительные части;Труба полиэтиленовая (ПЭ, ПНД) и соединительные части;_;Z;D0;2 109,56;2 742;;&;0;6
b9300040775;Отвод ПЭ100 эл/св SDR11 Дн110х90°;0;Трубопроводы и соединительные части;Труба полиэтиленовая (ПЭ, ПНД) и соединительные части;_;Z;D0;3 275,3;5 178;;&;0;6
b9300040798;Футорка латунь Ду1 1/2"х1 1/4" НР/ВР Valtec VTr.581.N.0807;0;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;Valtec;Z;D0;89,29;162;;@;0;1
b9300040805;Радиатор сталь 22CV 900х700 Purmo 2322090070;0;Отопительное оборудование;Радиаторы;Purmo;Z;D0;5 173,48;9 474,77;;@;0;1
b9300040816;Радиатор сталь 21RCV 500х500 Purmo;1;Отопительное оборудование;Радиаторы;Purmo;Z;D0;4 102,64;7 514,36;;@;0;1
b9300040849;Муфта PP-R переходн белый Дн63х32 нар/внутр Политэк 9200006332;35;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;Политэк;Z;NL;12,85;14;;&;0;6
b9300040850;Тройник латунь Дн20х20х20 MLC пресс Uponor 1014976;3;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;Uponor;Z;NL;307,01;449;0103-01330;@;0;1
b9300040858;Угольник латунь Дн25х25 MLC пресс Uponor 1014746;2;Трубопроводы и соединительные части;Труба металлопластиковая (Pex-Al-Pex, Pex-Al-Pert )и соединительные части;Uponor;Z;D0;431,94;1 013;0103-01406;@;0;1
b9300040882;Кронштейны    пара для коллектора 3/4" Valtec VTc.130.N.0500;205;Трубопроводы и соединительные части;Латунные и чугунные соединительные части трубопроводов;Valtec;Z;NL;251,89;300;;@;0;1
b9300040921;Радиатор сталь 20H 300х600 Purmo 0320030060;2;Отопительное оборудование;Радиаторы;Purmo;Z;D0;1 635,85;2 995,97;;@;0;1
b9300040970;Сетка  для фильтра Y Ду15 STC 3055;1;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;STC;Z;NL;5,02;8;;&;0;6
b9300040974;Труба ПНД гофрированная 28/23 бухта 75м для трубы 20 синий;2 550;Изоляция и уплотнение;Изоляция и термоизоляция;_;Z;D0;11,68;20;1001-01249;&;0;6
b9300040978;Конвектор BONJOUR 1500Вт эл   ATLANTIC 517159;17;Отопительное оборудование;Конвекторы;ATLANTIC;Z;D0;1 728;2 400;;@;0;1
